-1.60629,54.97554,35
-1.60632,54.97544,35
-1.60633,54.97543,35
-1.60633,54.97542,35
-1.60654,54.97479,36
-1.60654,54.97478,36
-1.60658,54.97467,35
-1.60658,54.97466,35
-1.60665,54.97433,34
-1.60669,54.97414,35
-1.60676,54.97362,34
-1.60672,54.97344,33
-1.60675,54.97316,32
-1.60676,54.97305,31
-1.60683,54.97294,31
-1.60684,54.97292,31
-1.60688,54.9728,31
-1.60691,54.97275,30
-1.60694,54.97268,30
-1.60697,54.97263,30
-1.60704,54.97255,29
-1.60708,54.97249,29
-1.60718,54.97239,29
-1.60727,54.9723,29
-1.60739,54.97218,28
-1.60774,54.97186,26
-1.60798,54.97163,24
-1.60831,54.97125,25
-1.60835,54.97119,25
-1.60844,54.97103,25
-1.60847,54.97095,25
-1.60848,54.97092,24
-1.60848,54.97087,24
-1.60849,54.97082,24
-1.60848,54.97076,24
-1.60847,54.97071,25
-1.60845,54.97065,25
-1.60844,54.97061,25
-1.60842,54.97057,25
-1.6084,54.97053,25
-1.60835,54.97044,25
-1.6083,54.97038,26
-1.60808,54.97007,27
-1.60799,54.96994,25
-1.60799,54.96994,25
-1.60799,54.96988,23
-1.60774,54.96959,13
-1.60757,54.9694,7
-1.60742,54.96925,6
-1.60727,54.9691,6
-1.60702,54.96885,4
-1.60676,54.96859,4
-1.60665,54.96848,2
-1.60654,54.96837,0
-1.60637,54.9682,-1
-1.60602,54.96785,-1
-1.60554,54.96739,5
-1.60519,54.96707,12
-1.60484,54.96675,19
-1.60459,54.96652,22
-1.60447,54.96641,24
-1.60435,54.96629,24
-1.60429,54.96624,25
-1.60422,54.96616,26
-1.60412,54.96606,26
-1.60395,54.96588,28
-1.60395,54.96588,28
-1.6039,54.96584,28
-1.60383,54.96578,28
-1.60368,54.96573,28
-1.60343,54.96555,29
-1.60312,54.96538,29
-1.60303,54.96535,29
-1.60289,54.96528,30
-1.60201,54.96502,33
-1.60187,54.96499,33
-1.60182,54.96499,33
-1.60175,54.96499,34
-1.60159,54.96499,34
-1.6014,54.96498,34
-1.60127,54.96496,34
-1.60105,54.96492,35
-1.60019,54.96458,38
-1.6,54.96449,39
-1.59987,54.96442,39
-1.59979,54.96437,38
-1.59974,54.96434,38
-1.59969,54.96429,39
-1.59968,54.96429,39
-1.59963,54.96424,39
-1.59963,54.96424,39
-1.59959,54.9642,39
-1.59952,54.96413,40
-1.59943,54.96399,41
-1.59925,54.96369,41
-1.59918,54.96357,41
-1.59895,54.96313,43
-1.59893,54.96309,43
-1.59872,54.9627,43
-1.59861,54.96249,43
-1.59858,54.96243,43
-1.59857,54.96241,43
-1.59855,54.96239,43
-1.59846,54.96228,43
-1.59846,54.96228,43
-1.59807,54.96222,42
-1.59771,54.96217,42
-1.59756,54.96214,41
-1.59751,54.96213,41
-1.59746,54.96213,41
-1.59742,54.96213,41
-1.59735,54.96213,41
-1.59732,54.96213,41
-1.59728,54.96213,41
-1.59712,54.96216,40
-1.59696,54.96218,40
-1.59667,54.96223,39
-1.596,54.96234,39
-1.59483,54.96253,39
-1.59428,54.96262,38
-1.59417,54.96264,39
-1.5934,54.96276,38
-1.59302,54.96282,36
-1.59274,54.96287,36
-1.5925,54.9629,36
-1.59237,54.96292,35
-1.5922,54.96294,35
-1.59211,54.96295,34
-1.59195,54.96295,34
-1.59189,54.96295,34
-1.5918,54.96295,34
-1.59167,54.96295,33
-1.59154,54.96294,33
-1.59148,54.96293,33
-1.59137,54.96291,33
-1.59124,54.96288,33
-1.59109,54.96285,33
-1.59097,54.96282,33
-1.59091,54.9628,33
-1.59064,54.96268,33
-1.59006,54.9624,33
-1.58996,54.96235,33
-1.58942,54.96208,33
-1.58881,54.96178,33
-1.58852,54.96165,33
-1.58839,54.96159,33
-1.58833,54.96156,33
-1.58822,54.96152,33
-1.58806,54.96146,33
-1.58784,54.96139,33
-1.58778,54.96137,33
-1.58773,54.96135,33
-1.58751,54.9613,33
-1.58751,54.9613,33
-1.58749,54.96129,33
-1.5874,54.96127,33
-1.58719,54.96123,34
-1.58696,54.96119,33
-1.58673,54.96115,33
-1.58647,54.96112,32
-1.58596,54.96105,32
-1.58512,54.96094,31
-1.58498,54.96093,30
-1.5849,54.96091,30
-1.58482,54.9609,30
-1.58469,54.96088,30
-1.58453,54.96085,30
-1.58428,54.96081,30
-1.58402,54.96075,30
-1.58376,54.96069,30
-1.58351,54.96063,30
-1.58332,54.96058,30
-1.58316,54.96053,29
-1.583,54.96049,29
-1.58278,54.96042,28
-1.58225,54.96025,29
-1.58166,54.96003,29
-1.58134,54.95991,29
-1.58088,54.95975,28
-1.57979,54.95937,28
-1.57883,54.95904,27
-1.57862,54.95897,27
-1.57807,54.95878,26
-1.57788,54.95871,26
-1.57762,54.95862,26
-1.57724,54.95849,26
-1.57689,54.95836,25
-1.57666,54.95828,25
-1.57641,54.9582,25
-1.5759,54.95802,25
-1.57551,54.95788,25
-1.57516,54.95775,26
-1.57393,54.95726,26
-1.57336,54.95703,27
-1.57307,54.95692,26
-1.57276,54.9568,27
-1.57194,54.95651,28
-1.57186,54.95648,28
-1.57176,54.95645,28
-1.5715,54.95638,28
-1.57126,54.95631,28
-1.5708,54.95617,29
-1.57039,54.95607,29
-1.57032,54.95604,29
-1.57017,54.95601,29
-1.56961,54.95588,30
-1.56946,54.95584,30
-1.56919,54.95578,30
-1.56899,54.95574,30
-1.56855,54.95566,31
-1.56797,54.95555,31
-1.56787,54.95553,31
-1.56769,54.9555,31
-1.56743,54.95546,31
-1.56718,54.95542,30
-1.56666,54.95535,31
-1.56591,54.95526,31
-1.56569,54.95523,31
-1.56557,54.95522,31
-1.56528,54.95518,31
-1.56516,54.95516,32
-1.56494,54.95512,32
-1.56472,54.95508,33
-1.56458,54.95505,33
-1.56447,54.95502,34
-1.56436,54.95499,34
-1.56409,54.95491,34
-1.564,54.95488,34
-1.56385,54.95483,34
-1.56369,54.95478,34
-1.56353,54.95472,35
-1.56344,54.95468,35
-1.56329,54.95462,35
-1.56312,54.95455,35
-1.56299,54.95448,36
-1.56242,54.95422,37
-1.56219,54.95412,38
-1.56208,54.95407,38
-1.56196,54.95402,39
-1.56183,54.95397,39
-1.5616,54.95388,40
-1.56148,54.95384,39
-1.56135,54.95379,38
-1.56122,54.95375,38
-1.56111,54.95371,37
-1.56097,54.95367,38
-1.56086,54.95364,39
-1.56037,54.95352,40
-1.56024,54.95349,40
-1.55998,54.95343,40
-1.5596,54.95337,41
-1.55928,54.95332,41
-1.55869,54.95324,42
-1.55842,54.9532,42
-1.55816,54.95317,42
-1.55748,54.95307,43
-1.55723,54.95304,44
-1.55695,54.95299,44
-1.55673,54.95295,44
-1.55661,54.95293,45
-1.5565,54.9529,45
-1.55636,54.95287,46
-1.55622,54.95284,46
-1.55608,54.9528,46
-1.55596,54.95276,46
-1.55582,54.95272,46
-1.55568,54.95267,46
-1.55553,54.95261,47
-1.55545,54.95258,47
-1.55532,54.95253,48
-1.55522,54.95248,48
-1.55497,54.95237,49
-1.55454,54.95217,50
-1.55407,54.95196,52
-1.55401,54.95193,52
-1.554,54.95193,52
-1.55399,54.95193,52
-1.55397,54.95193,52
-1.55396,54.95193,52
-1.55395,54.95193,52
-1.55393,54.95193,52
-1.55392,54.95193,52
-1.55391,54.95194,52
-1.55388,54.95193,52
-1.55387,54.95193,52
-1.55385,54.95192,52
-1.55384,54.95192,52
-1.55383,54.95192,52
-1.55381,54.95191,52
-1.5538,54.95191,52
-1.55379,54.9519,52
-1.55378,54.9519,52
-1.55377,54.95189,52
-1.55376,54.95188,52
-1.55375,54.95188,52
-1.55374,54.95187,52
-1.55373,54.95186,52
-1.55372,54.95184,52
-1.55371,54.95183,52
-1.55358,54.95179,52
-1.55339,54.95168,51
-1.55329,54.95164,51
-1.55314,54.9516,51
-1.55306,54.95158,51
-1.55281,54.95153,52
-1.55251,54.95148,52
-1.55226,54.95143,53
-1.55213,54.9514,53
-1.55205,54.95138,53
-1.55196,54.95136,53
-1.55183,54.95133,53
-1.55168,54.95129,53
-1.55134,54.95119,54
-1.55099,54.95105,54
-1.55079,54.95096,54
-1.5506,54.95088,54
-1.55027,54.95071,54
-1.54985,54.95046,54
-1.54874,54.94981,56
-1.54746,54.94905,54
-1.54673,54.94865,55
-1.54645,54.94852,55
-1.54618,54.94839,56
-1.54569,54.94819,56
-1.54523,54.94802,56
-1.54464,54.94783,56
-1.54415,54.94769,56
-1.54358,54.94755,57
-1.54317,54.94745,57
-1.54247,54.94731,58
-1.54166,54.94716,59
-1.5411,54.94707,59
-1.54063,54.94701,59
-1.54013,54.94696,60
-1.53988,54.94693,60
-1.53855,54.9468,62
-1.53821,54.94678,62
-1.53773,54.94675,63
-1.53691,54.94672,64
-1.53635,54.94669,65
-1.53549,54.94666,65
-1.53425,54.94661,65
-1.53356,54.94659,64
-1.53307,54.94658,63
-1.53213,54.94659,61
-1.53154,54.94661,60
-1.53069,54.94665,58
-1.52989,54.94668,58
-1.52892,54.94672,56
-1.52831,54.94675,55
-1.52791,54.94676,55
-1.52762,54.94677,55
-1.52728,54.94678,55
-1.52694,54.94679,54
-1.52605,54.94678,54
-1.52558,54.94677,53
-1.52539,54.94676,53
-1.52489,54.94674,53
-1.52399,54.94668,52
-1.5226,54.94657,52
-1.52224,54.94653,51
-1.52084,54.94642,51
-1.51983,54.94634,50
-1.51983,54.94634,50
-1.51956,54.94639,50
-1.51952,54.94639,50
-1.51949,54.94639,50
-1.5192,54.94638,50
-1.51884,54.94636,50
-1.51863,54.94635,49
-1.51807,54.94632,49
-1.51752,54.94629,49
-1.51692,54.94626,53
-1.51641,54.94623,54
-1.5161,54.94622,53
-1.51595,54.94622,52
-1.51571,54.94623,52
-1.51571,54.94623,52
-1.5157,54.94624,52
-1.51568,54.94624,52
-1.51567,54.94625,52
-1.51565,54.94626,52
-1.51564,54.94626,52
-1.51562,54.94627,52
-1.51561,54.94627,52
-1.51559,54.94627,52
-1.51537,54.94638,51
-1.51524,54.94647,51
-1.51515,54.94655,51
-1.51508,54.94664,51
-1.51501,54.9467,51
-1.51469,54.94707,50
-1.51432,54.94746,50
-1.51393,54.94785,49
-1.51354,54.94816,49
-1.51328,54.94835,48
-1.51314,54.94846,48
-1.51285,54.94864,48
-1.5123,54.94896,47
-1.51177,54.94924,47
-1.51118,54.94955,45
-1.50971,54.95035,44
-1.50939,54.95051,44
-1.50887,54.95079,43
-1.50825,54.95112,43
-1.50788,54.95132,42
-1.50755,54.95149,42
-1.50744,54.95154,41
-1.507,54.95175,41
-1.50675,54.95189,41
-1.50643,54.95204,41
-1.50643,54.95204,41
-1.50644,54.9521,40
-1.50644,54.95213,40
-1.50644,54.95215,40
-1.50644,54.95218,40
-1.50644,54.9522,40
-1.50641,54.95225,40
-1.50639,54.95228,40
-1.50636,54.9523,40
-1.50632,54.95233,40
-1.50628,54.95235,40
-1.50624,54.95237,40
-1.50619,54.95239,40
-1.50614,54.9524,40
-1.50611,54.9524,40
-1.5061,54.9524,40
-1.50608,54.9524,40
-1.50606,54.9524,40
-1.50604,54.95241,40
-1.50603,54.95241,40
-1.50601,54.95241,40
-1.50598,54.95241,40
-1.50585,54.95244,39
-1.50565,54.95252,39
-1.50547,54.95258,39
-1.5028,54.95381,36
-1.50218,54.95409,35
-1.50183,54.95424,35
-1.5016,54.95433,35
-1.50136,54.95442,35
-1.50107,54.95452,35
-1.50069,54.95464,35
-1.49963,54.95495,34
-1.49866,54.95524,33
-1.49772,54.95552,32
-1.4968,54.95581,32
-1.49653,54.9559,31
-1.49621,54.95604,31
-1.49589,54.95618,30
-1.49547,54.95639,29
-1.49517,54.95655,30
-1.49484,54.95675,29
-1.49383,54.95734,29
-1.49363,54.95746,29
-1.49327,54.95767,30
-1.49291,54.95788,30
-1.49241,54.95817,31
-1.49236,54.95821,31
-1.49203,54.9584,31
-1.4915,54.95874,31
-1.49108,54.95903,31
-1.49061,54.95936,31
-1.4902,54.95967,29
-1.48978,54.95999,31
-1.48933,54.96031,27
-1.48859,54.9608,28
-1.48783,54.96127,25
-1.48725,54.96161,24
-1.48692,54.96179,23
-1.48646,54.96201,22
-1.48616,54.96214,21
-1.48607,54.96217,21
-1.48565,54.96234,20
-1.48553,54.96238,20
-1.48533,54.96245,19
-1.48519,54.96249,19
-1.4849,54.96258,18
-1.48456,54.96267,18
-1.48413,54.96278,16
-1.48371,54.96288,16
-1.48327,54.96296,15
-1.48269,54.96305,14
-1.48081,54.96331,13
-1.48044,54.96337,10
-1.48008,54.96344,10
-1.47979,54.9635,12
-1.47941,54.9636,14
-1.47901,54.96372,14
-1.47825,54.96395,15
-1.47773,54.96413,16
-1.47692,54.9644,17
-1.47617,54.96466,17
-1.47583,54.96478,17
-1.47562,54.96486,17
-1.47481,54.96516,15
-1.47446,54.9653,14
-1.47446,54.9653,14
-1.47447,54.96537,14
-1.47446,54.96544,14
-1.47443,54.9655,14
-1.47435,54.96562,14
-1.47428,54.96569,14
-1.47421,54.96574,14
-1.47407,54.96582,14
-1.47395,54.96588,14
-1.47384,54.96592,14
-1.47379,54.96593,14
-1.47373,54.96594,14
-1.47366,54.96594,14
-1.47355,54.96594,14
-1.47344,54.96593,14
-1.47337,54.96591,14
-1.4733,54.9659,14
-1.47314,54.96589,13
-1.47302,54.9659,13
-1.47293,54.96591,13
-1.47284,54.96592,13
-1.47275,54.96594,13
-1.47268,54.96596,14
-1.47191,54.96625,15
-1.47122,54.96651,15
-1.47063,54.96673,15
-1.46913,54.96729,15
-1.46842,54.96756,15
-1.46795,54.96774,14
-1.46782,54.9678,15
-1.46767,54.9679,15
-1.46767,54.9679,15
-1.46766,54.96798,15
-1.46763,54.96803,15
-1.46758,54.96809,14
-1.46753,54.96814,14
-1.46746,54.96819,14
-1.46736,54.96824,14
-1.46728,54.96828,14
-1.4672,54.9683,14
-1.46714,54.96831,14
-1.46703,54.96832,14
-1.46695,54.96831,14
-1.46688,54.9683,14
-1.4668,54.96827,14
-1.46674,54.96825,14
-1.46669,54.96822,14
-1.46667,54.9682,14
-1.46662,54.96815,15
-1.46661,54.9681,15
-1.46661,54.96803,15
-1.46662,54.96798,15
-1.46666,54.96794,15
-1.46652,54.96778,15
-1.46641,54.9677,15
-1.4663,54.96764,15
-1.46594,54.96748,16
-1.46571,54.96738,16
-1.46542,54.96726,17
-1.46519,54.96718,18
-1.46495,54.9671,19
-1.46472,54.96702,19
-1.46448,54.96695,19
-1.46408,54.96685,20
-1.46286,54.96652,21
-1.46136,54.96611,23
-1.46086,54.96597,23
-1.45952,54.96561,25
-1.4589,54.96543,25
-1.45838,54.96528,26
-1.45779,54.9651,26
-1.45779,54.9651,26
-1.45736,54.96497,26
-1.45674,54.96479,26
-1.45667,54.96477,26
-1.45642,54.96471,26
-1.4564,54.96472,26
-1.45639,54.96473,26
-1.45637,54.96473,26
-1.45635,54.96474,26
-1.45634,54.96474,26
-1.45632,54.96474,26
-1.4563,54.96475,26
-1.45628,54.96475,26
-1.45626,54.96475,26
-1.45624,54.96475,26
-1.45623,54.96475,26
-1.45621,54.96475,26
-1.45619,54.96475,26
-1.45617,54.96474,26
-1.45616,54.96474,26
-1.45614,54.96473,26
-1.45613,54.96473,26
-1.45611,54.96472,26
-1.4561,54.96472,26
-1.45609,54.96471,26
-1.45607,54.96471,26
-1.45606,54.9647,26
-1.45605,54.96469,26
-1.45605,54.96468,26
-1.45604,54.96467,26
-1.45603,54.96466,26
-1.45602,54.96465,26
-1.45579,54.96459,25
-1.45573,54.96457,26
-1.45562,54.96455,26
-1.45547,54.96452,26
-1.45533,54.9645,25
-1.45519,54.96448,25
-1.45512,54.96447,25
-1.45497,54.96446,25
-1.45478,54.96444,25
-1.45453,54.96442,25
-1.45434,54.96441,25
-1.45416,54.9644,25
-1.45384,54.9644,25
-1.45365,54.9644,25
-1.45341,54.9644,25
-1.45316,54.96441,25
-1.4529,54.96443,25
-1.45271,54.96445,25
-1.45258,54.96446,25
-1.45237,54.96449,25
-1.45213,54.96453,25
-1.45164,54.9646,25
-1.45137,54.96465,25
-1.45112,54.96469,25
-1.45094,54.96473,25
-1.45072,54.96477,25
-1.45051,54.96481,25
-1.45031,54.96485,25
-1.44991,54.96493,25
-1.44913,54.96509,25
-1.44834,54.96527,25
-1.44755,54.96544,23
-1.44702,54.96556,20
-1.44685,54.96559,20
-1.44591,54.96579,20
-1.44545,54.96588,20
-1.44524,54.96592,20
-1.44429,54.96609,20
-1.44356,54.96622,20
-1.44154,54.96656,20
-1.44034,54.96677,21
-1.43978,54.96687,21
-1.43935,54.96695,21
-1.43921,54.96698,21
-1.43902,54.96701,21
-1.43824,54.96715,21
-1.4381,54.96717,21
-1.43786,54.96722,21
-1.43786,54.96722,21
-1.43786,54.96724,21
-1.43786,54.96726,21
-1.43786,54.96728,21
-1.43785,54.96729,21
-1.43784,54.96731,21
-1.43783,54.96733,21
-1.43782,54.96735,21
-1.4378,54.96736,21
-1.43775,54.9674,21
-1.43772,54.96742,21
-1.43769,54.96743,21
-1.43765,54.96744,21
-1.43762,54.96746,21
-1.43758,54.96746,21
-1.43754,54.96747,21
-1.43749,54.96747,21
-1.43745,54.96748,21
-1.43741,54.96747,21
-1.43736,54.96747,22
-1.43732,54.96746,22
-1.43728,54.96746,22
-1.43724,54.96744,22
-1.43721,54.96743,22
-1.43717,54.96741,22
-1.43685,54.96741,22
-1.43675,54.96742,22
-1.43667,54.96743,22
-1.43645,54.96747,22
-1.43589,54.96757,22
-1.43503,54.96774,22
-1.43376,54.96798,22
-1.43348,54.96803,22
-1.43286,54.96815,22
-1.4325,54.96822,21
-1.43175,54.96836,20
-1.43085,54.96853,21
-1.43051,54.96861,21
-1.43007,54.9687,21
-1.42969,54.96879,21
-1.42865,54.96904,22
-1.42817,54.96916,22
-1.42741,54.96936,22
-1.42731,54.96939,22
-1.42694,54.96947,22
-1.42646,54.96958,23
-1.42626,54.96962,23
-1.42606,54.96966,23
-1.4258,54.96972,23
-1.42536,54.96982,23
-1.4252,54.96986,23
-1.42481,54.96996,23
-1.42441,54.97005,23
-1.42407,54.97014,22
-1.42308,54.97037,23
-1.42255,54.9705,22
-1.4214,54.97077,22
-1.41961,54.9712,23
-1.419,54.97135,23
-1.41744,54.97172,23
-1.41729,54.97176,23
-1.41726,54.97177,23
-1.41723,54.97178,24
-1.41713,54.97185,23
-1.41713,54.97185,23
-1.41714,54.97186,23
-1.41714,54.97187,23
-1.41715,54.97188,23
-1.41715,54.97189,23
-1.41716,54.9719,23
-1.41716,54.97191,23
-1.41716,54.97192,23
-1.41717,54.97193,23
-1.41717,54.97195,23
-1.41717,54.97197,23
-1.41716,54.97199,23
-1.41715,54.97201,23
-1.41714,54.97203,23
-1.41713,54.97205,23
-1.41712,54.97207,23
-1.4171,54.97208,23
-1.41709,54.97209,23
-1.41708,54.9721,23
-1.41706,54.97211,23
-1.41705,54.97212,23
-1.41703,54.97213,23
-1.41702,54.97214,23
-1.417,54.97215,23
-1.41698,54.97215,23
-1.41693,54.97217,23
-1.41689,54.97218,23
-1.41685,54.97219,23
-1.41681,54.97219,23
-1.41677,54.9722,23
-1.41673,54.9722,23
-1.41668,54.97219,23
-1.41664,54.97219,23
-1.4166,54.97218,23
-1.41657,54.97217,23
-1.41654,54.97216,23
-1.41651,54.97215,23
-1.41648,54.97214,23
-1.41646,54.97213,23
-1.41643,54.97211,23
-1.41641,54.9721,23
-1.41639,54.97208,23
-1.41589,54.97193,23
-1.41554,54.97191,23
-1.41421,54.97184,24
-1.41393,54.97183,24
-1.41365,54.97181,24
-1.41286,54.97177,25
-1.41195,54.97173,26
-1.41169,54.97172,26
-1.4115,54.97171,26
-1.41131,54.9717,26
-1.41104,54.97169,26
-1.41096,54.97171,27
-1.41095,54.97171,27
-1.41077,54.97171,27
-1.41075,54.97172,27
-1.41074,54.97173,27
-1.41071,54.97175,27
-1.41069,54.97176,27
-1.41066,54.97176,27
-1.41062,54.97177,27
-1.41058,54.97177,27
-1.41055,54.97176,27
-1.41052,54.97176,27
-1.41049,54.97175,27
-1.41047,54.97174,27
-1.41045,54.97173,27
-1.41043,54.97172,27
-1.41042,54.97171,27
-1.41011,54.9717,27
-1.41,54.9717,27
-1.4099,54.97168,27
-1.40961,54.97169,27
-1.40888,54.97177,28
-1.40836,54.97184,28
-1.40792,54.9719,28
-1.40672,54.9721,29
-1.40661,54.97212,29
-1.40634,54.97217,30
-1.40623,54.9722,30
-1.40621,54.97221,30
-1.40615,54.97223,30
-1.40606,54.97229,30
-1.40606,54.97229,30
-1.40607,54.97229,30
-1.40607,54.9723,30
-1.40608,54.9723,30
-1.40609,54.9723,30
-1.40609,54.97231,30
-1.4061,54.97231,30
-1.4061,54.97232,30
-1.40611,54.97232,30
-1.40611,54.97233,30
-1.40611,54.97234,30
-1.40611,54.97235,30
-1.40611,54.97236,30
-1.40611,54.97237,31
-1.40611,54.97238,31
-1.4061,54.97238,31
-1.4061,54.97239,31
-1.40609,54.97239,31
-1.40609,54.9724,31
-1.40608,54.9724,31
-1.40607,54.97241,31
-1.40606,54.97241,31
-1.40605,54.97242,31
-1.40604,54.97242,31
-1.40603,54.97242,31
-1.40602,54.97242,31
-1.40601,54.97243,31
-1.406,54.97243,31
-1.40599,54.97243,31
-1.40598,54.97243,31
-1.40597,54.97243,31
-1.40596,54.97243,31
-1.40595,54.97243,31
-1.40594,54.97242,31
-1.40593,54.97242,31
-1.40592,54.97242,31
-1.40591,54.97242,31
-1.4059,54.97241,31
-1.40589,54.97241,31
-1.40588,54.9724,31
-1.40587,54.9724,31
-1.40587,54.97239,31
-1.40586,54.97239,31
-1.40586,54.97238,31
-1.40585,54.97238,31
-1.40585,54.97237,31
-1.40585,54.97236,31
-1.40585,54.97235,31
-1.40585,54.97234,31
-1.40585,54.97233,31
-1.40569,54.97233,31
-1.40543,54.97234,31
-1.40502,54.97241,32
-1.40475,54.97246,32
-1.40409,54.97258,33
-1.40391,54.97261,34
-1.4034,54.97269,35
-1.40286,54.97277,36
-1.40188,54.97293,37
-1.40135,54.973,38
-1.40094,54.97305,38
-1.39974,54.97319,40
-1.39955,54.97322,40
-1.39933,54.97325,40
-1.39826,54.97346,40
-1.39772,54.97357,40
-1.39735,54.97364,40
-1.39715,54.97368,40
-1.39698,54.97372,40
-1.39671,54.97379,40
-1.39628,54.97389,41
-1.39624,54.9739,41
-1.39542,54.97407,41
-1.39521,54.97412,41
-1.39455,54.97426,41
-1.39434,54.97431,41
-1.39414,54.97436,41
-1.39399,54.97439,41
-1.39378,54.97444,41
-1.39354,54.97449,41
-1.39292,54.97463,42
-1.39254,54.97471,42
-1.39252,54.97471,42
-1.39213,54.97479,42
-1.39202,54.97482,42
-1.39192,54.97484,43
-1.39137,54.97497,43
-1.39128,54.97499,43
-1.39088,54.97509,43
-1.39049,54.97521,43
-1.39042,54.97523,43
-1.38977,54.97543,42
-1.38933,54.9756,41
-1.38931,54.97561,41
-1.38914,54.97567,41
-1.3889,54.97576,40
-1.38885,54.97577,40
-1.38842,54.97596,41
-1.38804,54.97614,41
-1.38759,54.97641,41
-1.38716,54.97666,42
-1.3867,54.97692,43
-1.38667,54.97695,43
-1.38631,54.97717,45
-1.38612,54.97729,45
-1.38567,54.97756,45
-1.38523,54.97782,44
-1.38472,54.97813,42
-1.38473,54.97813,42
-1.38474,54.97814,42
-1.38475,54.97814,42
-1.38475,54.97815,42
-1.38476,54.97816,42
-1.38477,54.97817,42
-1.38477,54.97818,42
-1.38477,54.97819,42
-1.38478,54.97819,42
-1.38478,54.9782,42
-1.38478,54.97821,42
-1.38478,54.97822,42
-1.38478,54.97823,42
-1.38477,54.97824,41
-1.38477,54.97825,41
-1.38476,54.97825,41
-1.38476,54.97826,41
-1.38475,54.97827,41
-1.38474,54.97828,41
-1.38472,54.97829,41
-1.38471,54.9783,41
-1.3847,54.9783,41
-1.38469,54.97831,41
-1.38468,54.97831,41
-1.38467,54.97831,41
-1.38466,54.97832,41
-1.38465,54.97832,41
-1.38464,54.97832,41
-1.38463,54.97832,41
-1.38462,54.97832,41
-1.38461,54.97833,41
-1.3846,54.97833,41
-1.38459,54.97833,41
-1.38458,54.97833,41
-1.38457,54.97833,41
-1.38456,54.97833,41
-1.38455,54.97833,41
-1.38454,54.97833,41
-1.38453,54.97833,41
-1.38451,54.97832,41
-1.3845,54.97832,41
-1.38449,54.97832,41
-1.38448,54.97832,41
-1.38447,54.97831,41
-1.38446,54.97831,41
-1.38445,54.97831,41
-1.38445,54.9783,41
-1.38392,54.9786,37
-1.38359,54.97877,34
-1.3835,54.97882,33
-1.3829,54.97915,30
-1.38262,54.97934,29
-1.38262,54.97934,29
-1.38263,54.97934,29
-1.38263,54.97935,29
-1.38264,54.97935,29
-1.38264,54.97936,29
-1.38265,54.97937,29
-1.38265,54.97938,28
-1.38265,54.97939,28
